,movie_id,nudity,nudity_none,nudity_mild,nudity_moderate,nudity_severe,violence,violence_none,violence_mild,violence_moderate,violence_severe,profanity,profanity_none,profanity_mild,profanity_moderate,profanity_severe,alcohol,alcohol_none,alcohol_mild,alcohol_moderate,alcohol_severe,frightening,frightening_none,frightening_mild,frightening_moderate,frightening_severe
173,tt1980209,Moderate,0,0,3,0,Severe,0,0,0,2,Severe,0,0,0,2,Severe,0,0,0,2,Moderate,0,1,1,0
174,tt1659338,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
175,tt2023587,Mild,0,3,0,0,Moderate,0,0,2,0,Moderate,0,1,1,0,Mild,1,1,0,0,Moderate,0,0,2,0
176,tt1551630,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
177,tt1253863,Severe,0,0,1,1,Severe,0,0,0,1,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0
178,tt2070862,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
179,tt1727388,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
180,tt2191701,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,1,0,0,Mild,0,1,0,0,None,1,0,0,0
181,tt2387433,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
182,tt1502417,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
183,tt1854564,None,1,0,0,0,Severe,0,0,1,1,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
184,tt2132285,Moderate,0,0,1,0,Mild,0,1,0,0,Severe,0,0,0,1,Severe,0,0,0,1,Moderate,0,0,1,0
185,tt2024432,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
186,tt1931435,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
187,tt1684233,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
188,tt1602613,Mild,0,1,0,0,Severe,0,0,0,1,Moderate,0,0,1,0,Moderate,0,0,1,0,Moderate,0,0,1,0
189,tt2675318,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
190,tt1333125,Severe,0,0,1,1,Be the first to evaluate this category,0,0,0,0,Severe,0,0,0,1,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
191,tt1457765,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
192,tt1911644,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Mild,0,1,0,0,Severe,0,0,0,1
193,tt2093977,Mild,0,1,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
194,tt1428538,Moderate,0,1,2,0,Severe,0,0,1,1,Severe,0,0,1,1,Mild,0,2,0,0,Severe,0,0,1,1
195,tt2184339,Mild,2,2,0,1,Moderate,1,0,2,1,Mild,0,2,0,1,None,2,1,0,0,Mild,0,2,0,0
196,tt0882977,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
197,tt0071562,Moderate,0,2,3,1,Severe,0,0,2,4,Moderate,0,0,4,0,Mild,0,3,0,0,Severe,0,0,0,4
198,tt0073486,Moderate,0,4,5,0,Moderate,1,1,7,0,Severe,0,0,2,8,Mild,0,6,1,0,Severe,0,1,1,5
199,tt0080684,Mild,2,5,0,0,Mild,0,4,3,0,None,7,0,0,0,None,5,2,0,0,Moderate,0,2,5,1
200,tt0082971,Mild,0,9,0,0,Moderate,0,0,9,2,Mild,0,9,1,0,Mild,0,9,0,0,Moderate,0,0,9,2
201,tt0078788,Moderate,0,1,2,2,Severe,0,0,1,3,Severe,0,0,0,4,Moderate,0,0,4,0,Severe,0,0,0,4
202,tt0078748,Mild,7,10,0,0,Moderate,0,1,12,9,Moderate,0,2,12,2,Mild,4,10,0,0,Severe,0,0,2,16
203,tt0083658,Moderate,0,4,15,6,Moderate,0,2,10,5,Moderate,0,2,12,0,Mild,0,13,1,0,Moderate,0,1,9,4
204,tt0083866,Mild,0,2,1,0,Mild,0,3,0,0,Moderate,0,0,2,0,Mild,0,3,0,0,Mild,0,3,0,0
205,tt0086066,Mild,0,2,1,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0
206,tt0086250,Moderate,0,1,9,2,Severe,0,0,1,10,Severe,0,0,1,10,Severe,0,0,1,10,Severe,0,0,0,11
207,tt0086190,Mild,0,8,0,0,Mild,0,5,3,0,None,7,0,0,0,Mild,2,6,0,0,Mild,0,5,4,0
208,tt0087332,Moderate,0,1,2,0,Mild,0,3,1,0,Moderate,0,1,2,0,Mild,0,2,0,0,Mild,0,3,1,0
209,tt0087985,Mild,0,1,0,0,Severe,0,0,0,1,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Severe,0,0,0,1
210,tt0088247,Moderate,0,2,12,0,Moderate,0,0,10,5,Moderate,0,1,12,1,Mild,1,10,0,0,Moderate,0,0,7,6
211,tt0093058,Moderate,1,1,7,2,Severe,0,0,0,9,Severe,0,0,0,9,Moderate,0,3,4,0,Severe,0,0,1,7
212,tt0095016,Mild,2,6,5,0,Severe,0,0,3,9,Severe,0,0,3,10,Moderate,0,3,7,1,Moderate,0,1,8,2
213,tt0110413,Mild,0,5,1,0,Severe,0,0,2,2,Severe,0,0,2,2,Moderate,0,0,5,0,Severe,0,0,1,3
214,tt0114814,Mild,0,4,0,0,Moderate,0,0,3,0,Severe,0,0,0,2,Moderate,0,0,2,0,Severe,0,0,0,2
215,tt0113277,Mild,0,3,1,0,Severe,0,0,1,4,Severe,0,0,2,4,Moderate,0,2,2,0,Moderate,0,0,3,0
216,tt0116629,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0
217,tt0119217,Moderate,0,3,2,3,Moderate,0,2,2,0,Severe,0,0,3,3,Moderate,0,2,2,0,Moderate,0,1,2,0
218,tt0120591,Moderate,0,0,1,0,Severe,0,0,0,1,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0
219,tt0120382,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
220,tt0169547,Severe,1,3,0,4,Moderate,0,0,3,1,Severe,0,0,3,3,Moderate,0,0,2,1,Moderate,0,0,3,1
221,tt0142342,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
222,tt0120689,Mild,2,2,1,0,Severe,0,0,2,4,Severe,0,1,1,4,Mild,0,3,0,0,Severe,0,0,0,4
223,tt0120616,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
224,tt0151804,Mild,0,3,1,0,Mild,0,1,0,0,Moderate,0,1,1,0,Mild,0,2,0,0,Be the first to evaluate this category,0,0,0,0
225,tt0167404,Mild,1,3,0,0,Moderate,0,1,3,0,Mild,0,3,2,0,Mild,1,2,0,0,Moderate,0,0,3,1
226,tt0120363,Mild,0,2,0,0,Mild,0,1,0,0,None,1,0,0,0,None,1,0,0,0,Mild,0,1,0,0
227,tt0144084,Severe,0,2,3,6,Severe,0,0,0,5,Moderate,0,0,3,1,Severe,0,0,1,4,Severe,0,0,0,5
228,tt0175142,Severe,0,0,0,3,Severe,0,0,0,3,Severe,0,0,2,3,Moderate,0,0,2,0,Moderate,0,0,3,0
229,tt0208092,Mild,0,3,1,0,Moderate,0,0,3,0,Severe,0,0,1,2,Mild,0,3,0,0,Mild,0,3,0,0
230,tt0198781,None,2,0,0,0,Mild,1,2,0,0,None,3,0,0,0,None,3,0,0,0,Mild,0,3,0,0
231,tt0120912,Moderate,0,0,1,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Moderate,0,0,1,0
232,tt0289765,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
233,tt0145487,Mild,0,7,0,0,Moderate,0,1,4,1,Mild,0,7,0,0,None,4,1,0,0,Moderate,0,0,6,0
234,tt0245429,None,4,0,0,0,Moderate,1,2,3,0,None,5,0,0,0,Mild,0,4,0,0,Moderate,0,1,5,0
235,tt0121765,Mild,0,4,0,0,Moderate,0,2,3,1,Mild,2,3,0,0,Mild,0,5,0,0,Moderate,0,1,3,0
236,tt0317740,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
237,tt0234215,Moderate,0,0,2,1,Moderate,0,0,2,1,Moderate,0,0,2,0,Moderate,0,0,1,0,Moderate,0,0,1,0
238,tt0325980,None,1,0,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
239,tt0319061,None,1,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
240,tt0266697,Mild,0,7,3,0,Severe,0,0,1,11,Severe,0,0,2,7,Moderate,0,3,4,2,Moderate,0,0,9,0
241,tt0364725,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,None,1,0,0,0
242,tt0356150,Severe,0,0,0,2,None,1,0,0,0,Mild,0,1,0,0,Mild,0,1,0,0,None,1,0,0,0
243,tt0304141,Mild,1,2,1,0,Moderate,0,0,3,2,Moderate,0,2,2,0,Moderate,0,2,2,0,Moderate,0,0,3,2
244,tt0317705,Mild,2,6,1,1,Mild,0,5,3,0,Mild,2,3,1,0,Mild,3,3,0,0,Moderate,0,5,4,1
245,tt0374900,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
246,tt0365748,Moderate,1,1,5,1,Severe,0,1,2,6,Severe,0,0,0,9,Moderate,0,1,5,1,Severe,1,2,1,4
247,tt0375679,Moderate,0,0,1,0,Moderate,0,0,1,0,Severe,0,0,0,1,Mild,0,1,0,0,Moderate,0,0,1,0
248,tt0363771,None,3,1,0,0,Moderate,0,1,3,0,None,3,0,0,0,Mild,1,2,0,0,Moderate,0,1,2,0
249,tt0330373,Mild,0,3,2,0,Moderate,0,0,4,2,Mild,0,3,2,0,Mild,0,4,0,0,Moderate,0,0,4,2
250,tt0317219,Mild,0,1,0,0,Mild,0,1,0,0,Mild,0,1,0,0,Mild,0,1,0,0,Mild,0,1,0,0
251,tt0457430,Mild,3,6,0,0,Severe,0,0,6,7,Moderate,0,3,5,2,Mild,0,7,1,0,Moderate,0,1,6,0
252,tt0348150,None,2,0,0,0,Mild,0,1,0,0,Mild,1,1,0,0,Mild,0,1,0,0,Mild,0,1,0,0
253,tt0415306,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
254,tt0376994,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
255,tt0440963,Mild,1,1,0,0,Moderate,0,1,3,0,Mild,0,3,0,0,Mild,0,3,0,0,Moderate,0,2,2,0
256,tt0337978,Moderate,1,0,1,0,Severe,0,0,1,1,Severe,0,0,2,2,None,1,0,0,0,Moderate,0,1,1,0
257,tt0477348,Mild,1,4,0,0,Severe,0,0,1,5,Mild,0,4,1,0,Mild,0,4,0,0,Severe,0,0,1,4
258,tt0382932,Mild,0,1,0,0,Mild,0,1,0,0,Mild,1,1,0,0,Severe,0,1,0,1,Mild,0,1,0,0
259,tt0829482,Moderate,0,1,3,0,Mild,0,3,0,0,Severe,0,0,0,3,Moderate,0,0,3,0,Mild,0,3,0,0
260,tt0469494,None,2,0,0,0,Moderate,0,0,3,0,Mild,1,1,0,0,Moderate,0,1,1,0,Moderate,1,0,1,0
261,tt0489099,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
262,tt1205489,Mild,0,4,0,0,Moderate,0,2,2,0,Severe,0,0,0,4,Mild,0,4,0,0,Moderate,0,1,2,0
263,tt0800080,Mild,0,2,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
264,tt0910936,None,2,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
265,tt1032755,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
266,tt0430922,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Be the first to evaluate this category,0,0,0,0
267,tt0838283,Moderate,0,1,1,0,Mild,0,1,0,0,Severe,0,0,0,1,Mild,0,1,0,0,None,1,0,0,0
268,tt0493464,Moderate,0,0,1,0,Severe,0,0,0,1,Severe,0,0,0,1,Mild,0,1,0,0,Severe,0,0,0,1
269,tt1136608,Mild,0,4,1,0,Severe,0,0,1,4,Severe,0,0,1,6,Mild,0,4,0,0,Moderate,0,0,3,1
270,tt0417741,Mild,0,3,2,0,Moderate,0,1,2,2,Moderate,0,2,2,0,Moderate,0,1,2,0,Moderate,0,0,3,2
271,tt1197624,Mild,0,1,0,0,Severe,0,0,0,1,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0
272,tt0438488,Moderate,1,0,1,1,Moderate,0,1,1,1,Moderate,0,1,1,1,None,2,0,0,0,Moderate,0,1,1,0
273,tt1055369,Moderate,0,0,2,0,Severe,0,0,1,1,Moderate,0,0,3,0,Moderate,0,1,1,0,Severe,0,0,1,1
274,tt0409459,Severe,0,0,1,6,Severe,0,0,0,6,Moderate,0,0,5,3,Mild,0,6,1,0,Severe,0,0,0,6
275,tt0988045,Moderate,0,0,2,0,Severe,0,0,0,2,Mild,0,2,0,0,Moderate,0,0,2,0,Severe,0,0,1,1
276,tt0429493,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
277,tt1014759,None,1,0,0,0,Moderate,0,0,1,0,None,1,0,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
278,tt0947798,Severe,0,0,0,7,Severe,1,0,2,3,Moderate,0,0,3,1,Moderate,0,1,3,1,Severe,0,0,1,3
279,tt1037705,Mild,0,1,0,0,Severe,0,0,0,1,Moderate,0,0,1,0,Mild,1,1,0,0,Moderate,0,0,1,0
280,tt0800320,None,1,0,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,None,1,0,0,0,Mild,0,1,0,0
281,tt1231583,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
282,tt1320253,Mild,0,2,1,0,Severe,0,0,1,4,Moderate,0,0,3,0,Moderate,0,1,2,0,Moderate,0,2,2,0
283,tt1226229,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
284,tt0926084,Moderate,0,0,3,1,Severe,0,0,3,3,Moderate,0,1,3,1,Moderate,0,0,2,1,Severe,0,0,3,3
285,tt1386588,Moderate,0,1,1,0,Mild,1,1,0,0,Moderate,0,0,2,0,Mild,0,2,0,0,None,2,0,0,0
286,tt0814255,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,2,0,0,Severe,0,0,0,1
287,tt0955308,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
288,tt0944835,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
289,tt0840361,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
290,tt1284575,Severe,0,0,0,1,Mild,0,1,0,0,Severe,1,0,0,1,Severe,0,1,0,1,Be the first to evaluate this category,0,0,0,0
291,tt1217613,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
292,tt1216475,None,2,0,0,0,Moderate,0,1,1,0,None,1,0,0,0,None,1,0,0,0,Moderate,0,0,1,0
293,tt1488555,Severe,0,0,1,1,Be the first to evaluate this category,0,0,0,0,Severe,0,0,0,1,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
294,tt0409847,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Moderate,0,0,1,0
295,tt1133985,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Mild,0,1,0,0,Severe,0,0,0,1
296,tt1411697,Severe,0,0,0,1,Mild,0,1,0,0,Severe,0,0,0,1,Moderate,0,0,1,0,Severe,0,0,0,1
297,tt1499658,Mild,0,1,0,0,None,1,0,0,0,Severe,0,0,0,1,None,1,0,0,0,Be the first to evaluate this category,0,0,0,0
298,tt1464540,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
299,tt1092026,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
300,tt1436562,Mild,0,1,0,0,Mild,0,1,0,0,None,1,0,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
301,tt1318514,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
302,tt1262416,Mild,0,2,0,0,Severe,0,0,0,3,Severe,0,0,0,3,Mild,0,2,1,0,Severe,0,0,0,2
303,tt0945513,None,3,1,0,0,Moderate,0,1,1,0,Mild,0,2,0,0,None,2,0,0,0,Moderate,0,1,1,0
304,tt0978764,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
305,tt1306980,Severe,1,0,0,1,None,1,0,0,0,Severe,0,0,0,2,Mild,0,1,0,0,Moderate,0,0,1,0
306,tt1598778,None,1,0,0,0,Mild,0,1,0,0,None,1,0,0,0,Be the first to evaluate this category,0,0,0,0,None,1,0,0,0
307,tt1033575,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
308,tt1124035,Moderate,0,0,1,0,Mild,0,1,0,0,Severe,0,0,0,1,Moderate,0,0,1,0,Moderate,0,0,1,0
309,tt1253864,Moderate,0,0,1,0,Severe,0,0,0,1,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
310,tt0433035,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
311,tt1515091,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0
312,tt1340800,Moderate,0,0,1,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
313,tt1389137,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Moderate,0,1,1,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
314,tt1611224,Severe,0,0,0,1,Severe,0,0,0,1,Moderate,0,0,1,0,Moderate,0,0,1,0,Severe,0,0,0,1
315,tt1712170,Moderate,0,0,1,0,Severe,0,0,0,1,Severe,0,0,1,1,Moderate,0,0,1,0,Severe,0,0,0,1
316,tt1629757,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,Mild,0,1,0,0,Moderate,0,0,1,0
317,tt1991245,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Mild,0,1,0,0,Severe,0,0,0,1
318,tt1706593,Mild,0,2,0,0,Moderate,0,0,2,0,Moderate,0,0,2,0,Mild,0,2,0,0,Severe,0,0,1,1
319,tt1748227,Moderate,0,0,2,0,Severe,0,0,0,2,Severe,0,0,0,1,Moderate,0,0,1,0,Severe,0,0,0,1
320,tt1524137,None,1,0,0,0,Moderate,0,0,1,0,Severe,0,0,0,1,Moderate,0,0,1,0,Mild,0,1,0,0
321,tt1645170,Moderate,0,1,2,2,Mild,1,1,0,0,Severe,0,0,1,1,Mild,0,2,0,0,None,2,0,0,0
322,tt1663143,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
323,tt1601913,Mild,1,1,0,0,Severe,0,0,1,1,Severe,0,0,0,3,Moderate,1,0,1,0,Severe,0,0,1,1
324,tt1506999,None,1,0,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0
325,tt1582507,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
326,tt1667889,None,1,0,0,0,Moderate,0,0,1,0,None,1,0,0,0,None,1,0,0,0,Moderate,0,0,1,0
327,tt1592525,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
328,tt1482459,None,1,0,0,0,None,1,0,0,0,None,1,0,0,0,None,1,0,0,0,None,1,0,0,0
329,tt1277953,Mild,0,1,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
330,tt1462769,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
331,tt1623288,Mild,0,1,0,0,Moderate,0,0,1,0,Mild,0,1,0,0,None,1,0,0,0,Moderate,0,0,1,0
332,tt1547234,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
333,tt1486192,Mild,0,2,0,1,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
334,tt1855325,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0,Be the first to evaluate this category,0,0,0,0
335,tt1599348,Mild,0,1,0,0,Moderate,0,0,1,0,Moderate,0,0,1,0,Mild,0,1,0,0,Moderate,0,0,1,0
